Krok	CzasOczekiwania(s)	ZatrzymanePojazdy	SredniaPredkosc(m/s)
2155	477.00	78	3.59
2156	498.00	81	3.67
2157	522.00	81	3.64
2158	594.00	93	3.61
2159	621.00	84	3.54
2160	699.00	93	3.37
2161	798.00	99	3.37
2162	879.00	99	3.39
2163	888.00	102	3.33
2164	906.00	105	3.29
2165	927.00	102	3.29
2166	945.00	93	3.23
2167	975.00	96	3.26
2168	1026.00	102	3.23
2169	1083.00	102	3.26
2170	1140.00	105	3.41
2171	1206.00	108	3.40
2172	1281.00	111	3.45
2173	1362.00	111	3.55
2174	1383.00	108	3.66
2175	1314.00	105	3.77
2176	1251.00	99	3.74
2177	1215.00	96	3.59
2178	1185.00	99	3.41
2179	1149.00	93	3.39
2180	1089.00	84	3.40
2181	1032.00	81	3.46
2182	984.00	81	3.49
2183	936.00	72	3.45
2184	996.00	75	3.32
2185	945.00	69	3.22
2186	912.00	75	3.23
2187	951.00	78	3.12
2188	903.00	75	3.21
2189	870.00	78	2.93
2190	837.00	81	2.75
2191	810.00	75	2.70
2192	783.00	75	2.74
2193	867.00	87	2.70
2194	828.00	81	2.65
2195	798.00	75	2.60
2196	732.00	75	2.59
2197	687.00	72	2.57
2198	717.00	72	2.55
2199	696.00	69	2.54
2200	651.00	72	2.54
2201	624.00	81	2.46
2202	588.00	81	2.39
2203	558.00	69	2.47
2204	555.00	75	2.32
2205	627.00	81	2.29
2206	636.00	84	2.16
2207	705.00	90	2.21
2208	777.00	96	2.19
2209	864.00	105	2.13
2210	924.00	102	2.18
2211	993.00	102	2.19
2212	1065.00	102	2.25
2213	1137.00	102	2.17
2214	1230.00	105	2.26
2215	1311.00	105	2.34
2216	1407.00	111	2.45
2217	1503.00	114	2.50
2218	1617.00	120	2.52
2219	1704.00	120	2.57
2220	1800.00	120	2.66
2221	1902.00	120	2.64
2222	2007.00	123	2.52
2223	2127.00	126	2.53
2224	2250.00	129	2.62
2225	2346.00	126	2.60
2226	2454.00	132	2.58
2227	2559.00	129	2.64
2228	2676.00	135	2.69
2229	2802.00	141	2.66
2230	2940.00	141	2.62
2231	3078.00	150	2.64
2232	3216.00	153	2.54
2233	3369.00	162	2.26
2234	3411.00	156	2.17
2235	3450.00	153	2.07
2236	3498.00	159	1.93
2237	3552.00	156	1.83
2238	3681.00	171	1.64
2239	3720.00	180	1.60
2240	3756.00	180	1.47
2241	3813.00	189	1.39
2242	3867.00	195	1.39
2243	3936.00	201	1.45
2244	4008.00	198	1.49
2245	4176.00	198	1.55
2246	4251.00	204	1.61
2247	4332.00	201	1.67
2248	4419.00	201	1.70
2249	4347.00	201	1.77
2250	4140.00	189	1.74
2251	3930.00	177	1.80
2252	3717.00	171	1.75
2253	3510.00	165	1.72
2254	3309.00	159	1.76
2255	3201.00	165	1.71
2256	3189.00	162	1.72
2257	3039.00	153	1.80
2258	2838.00	150	1.78
2259	2649.00	147	1.80
2260	2421.00	141	1.79
2261	2190.00	132	1.83
2262	2229.00	138	1.80
2263	2229.00	132	1.85
2264	2067.00	141	1.71
2265	1935.00	150	1.72
2266	1785.00	147	1.70
2267	1815.00	138	1.75
2268	1668.00	147	1.83
2269	1608.00	153	1.84
2270	1464.00	150	1.91
2271	1521.00	153	1.90
2272	1389.00	153	1.92
2273	1398.00	156	1.96
2274	1509.00	162	2.11
2275	1581.00	171	2.26
2276	1671.00	174	2.35
2277	1791.00	177	2.48
2278	1893.00	174	2.39
2279	1998.00	174	2.47
2280	2115.00	177	2.37
2281	2226.00	174	2.27
2282	2367.00	189	2.07
2283	2541.00	201	1.96
2284	2679.00	198	1.88
2285	2832.00	198	1.89
2286	2895.00	204	1.96
2287	2964.00	204	1.87
2288	3042.00	207	1.88
2289	3123.00	210	1.89
2290	3228.00	213	1.82
2291	3336.00	213	1.79
2292	3444.00	210	1.80
2293	3564.00	213	1.78
2294	3693.00	219	1.77
2295	3798.00	222	1.83
2296	3999.00	228	1.82
2297	4113.00	222	1.79
2298	4230.00	219	1.78
2299	4446.00	225	1.81
2300	4584.00	231	1.65
2301	4725.00	231	1.72
2302	4860.00	231	1.69
2303	5007.00	237	1.55
2304	5160.00	243	1.55
2305	5319.00	246	1.57
2306	5565.00	255	1.60
2307	5736.00	258	1.57
2308	5742.00	252	1.55
2309	5766.00	264	1.56
2310	5796.00	264	1.52
2311	5901.00	270	1.46
2312	5928.00	267	1.49
2313	5982.00	279	1.45
2314	6036.00	285	1.43
2315	6315.00	282	1.41
2316	6363.00	285	1.40
2317	6186.00	288	1.48
2318	6102.00	282	1.53
2319	6129.00	291	1.57
2320	6204.00	294	1.54
2321	6357.00	297	1.60
2322	6588.00	309	1.67
2323	6552.00	309	1.76
2324	6591.00	309	1.71
2325	6570.00	309	1.72
2326	6759.00	306	1.65
2327	6810.00	309	1.59
2328	6927.00	300	1.53
2329	6900.00	303	1.52
2330	6867.00	294	1.52
2331	6813.00	282	1.61
2332	6759.00	270	1.63
2333	6849.00	267	1.61
2334	6537.00	261	1.62
2335	6189.00	249	1.53
2336	6057.00	246	1.62
2337	5574.00	243	1.61
2338	5376.00	234	1.51
2339	5046.00	231	1.50
2340	4764.00	240	1.44
2341	4647.00	246	1.51
2342	4287.00	225	1.59
2343	3960.00	228	1.57
2344	3705.00	231	1.58
2345	3555.00	225	1.57
2346	3327.00	216	1.53
2347	3072.00	219	1.50
2348	2943.00	219	1.41
2349	2754.00	222	1.24
2350	2691.00	213	1.23
2351	2637.00	222	1.32
2352	2343.00	219	1.37
2353	2352.00	225	1.42
2354	2151.00	219	1.42
2355	2157.00	216	1.45
2356	2058.00	234	1.46
2357	2073.00	231	1.55
2358	2070.00	225	1.63
2359	2226.00	228	1.74
2360	2235.00	225	1.84
2361	2247.00	216	1.82
2362	2334.00	216	1.85
2363	2418.00	213	1.85
2364	2442.00	198	1.84
2365	2637.00	210	1.84
2366	2640.00	192	1.75
2367	2595.00	186	1.85
2368	2475.00	180	1.83
2369	2301.00	171	1.88
2370	2112.00	156	1.91
2371	2016.00	153	1.96
2372	1839.00	141	2.01
2373	1725.00	144	2.08
2374	1620.00	138	2.06
2375	1545.00	141	2.15
2376	1401.00	126	2.18
2377	1281.00	132	2.03
2378	1266.00	126	2.01
2379	1137.00	123	1.92
2380	1050.00	117	1.82
2381	981.00	123	1.87
2382	1008.00	123	1.79
2383	918.00	108	1.84
2384	870.00	108	1.82
2385	744.00	96	1.90
2386	696.00	96	1.99
2387	606.00	90	2.03
2388	510.00	84	2.02
2389	522.00	96	2.08
2390	564.00	105	2.09
2391	591.00	99	2.14
2392	600.00	96	2.19
2393	636.00	102	2.16
2394	669.00	102	2.09
2395	705.00	102	2.03
2396	771.00	105	1.93
2397	840.00	108	1.90
2398	903.00	114	1.88
2399	960.00	114	1.96
2400	1035.00	120	1.97
2401	1101.00	120	2.00
2402	1179.00	126	2.08
2403	1263.00	135	2.13
2404	1380.00	138	2.20
2405	1461.00	141	2.23
2406	1479.00	135	2.31
2407	1464.00	123	2.31
2408	1494.00	120	2.33
2409	1563.00	129	2.34
2410	1635.00	129	2.30
2411	1668.00	126	2.41
2412	1728.00	117	2.40
2413	1812.00	129	2.31
2414	1890.00	129	2.15
2415	1965.00	126	2.08
2416	2049.00	135	1.97
2417	2172.00	135	1.78
2418	2265.00	138	1.71
2419	2346.00	135	1.70
2420	2445.00	138	1.68
2421	2547.00	141	1.72
2422	2661.00	147	1.82
2423	2772.00	147	1.82
2424	2922.00	159	1.95
2425	3054.00	165	1.99
2426	3195.00	177	2.00
2427	3324.00	174	2.05
2428	3474.00	180	1.99
2429	3657.00	186	1.96
2430	3780.00	180	1.88
2431	3963.00	189	1.66
2432	4104.00	192	1.57
2433	4227.00	189	1.52
2434	4413.00	198	1.44
2435	4572.00	201	1.45
2436	4548.00	198	1.45
2437	4530.00	204	1.53
2438	4419.00	195	1.60
2439	4329.00	195	1.60
2440	4239.00	192	1.75
2441	4152.00	192	1.85
2442	4272.00	192	2.03
2443	4218.00	192	2.14
2444	4167.00	183	2.19
2445	4107.00	174	2.18
2446	4065.00	165	2.09
2447	4056.00	168	1.84
2448	4032.00	174	1.79
2449	4014.00	177	1.74
2450	3993.00	177	1.75
2451	3990.00	189	1.75
2452	3975.00	195	1.76
2453	3975.00	192	1.85
2454	4131.00	186	1.82
2455	4098.00	180	1.85
2456	4059.00	177	1.79
2457	3963.00	165	1.86
2458	4029.00	162	1.85
2459	3924.00	156	1.75
2460	3840.00	150	1.73
2461	3765.00	153	1.71
2462	3702.00	165	1.57
2463	3636.00	174	1.56
2464	3738.00	177	1.55
2465	3906.00	183	1.53
2466	3867.00	192	1.48
2467	3837.00	201	1.48
2468	3846.00	198	1.50
2469	3834.00	195	1.52
2470	3927.00	195	1.54
2471	4041.00	192	1.56
2472	3792.00	189	1.51
2473	3909.00	186	1.46
2474	3891.00	186	1.56
2475	3957.00	174	1.58
2476	3891.00	180	1.58
2477	3672.00	171	1.61
2478	3621.00	174	1.75
2479	3690.00	174	1.74
2480	3597.00	180	1.80
2481	3507.00	171	1.86
2482	3513.00	174	1.92
2483	3459.00	171	1.94
2484	3471.00	168	2.03
2485	3492.00	171	2.02
2486	3564.00	168	2.15
2487	3612.00	171	2.17
2488	3615.00	165	2.20
2489	3702.00	177	2.20
2490	3864.00	177	2.27
2491	3993.00	177	2.28
2492	4110.00	183	2.23
2493	4194.00	183	2.17
2494	4302.00	192	2.19
2495	4356.00	189	2.21
2496	4413.00	186	2.15
2497	4479.00	198	2.16
2498	4512.00	192	2.15
2499	4608.00	201	2.17
2500	4605.00	198	2.20
2501	4380.00	189	2.19
2502	4119.00	180	2.22
2503	3858.00	174	2.19
2504	3609.00	168	2.15
2505	3438.00	165	2.05
2506	3150.00	171	1.96
2507	2982.00	168	1.89
2508	2883.00	174	1.80
2509	2643.00	171	1.80
2510	2274.00	174	1.79
2511	1968.00	165	1.81
2512	2031.00	174	1.87
2513	1881.00	180	1.89
2514	1668.00	180	1.90
2515	1449.00	174	1.97
2516	1260.00	180	2.06
2517	1194.00	171	2.05
2518	1188.00	171	1.95
2519	1212.00	171	1.92
2520	1209.00	177	1.93
2521	1182.00	186	1.94
2522	1161.00	174	1.98
2523	1164.00	174	1.99
2524	1140.00	168	1.93
2525	1125.00	171	1.97
2526	1089.00	156	1.93
2527	1074.00	156	1.96
2528	1074.00	162	1.92
2529	1080.00	162	1.86
2530	1095.00	159	1.90
2531	1206.00	168	1.87
2532	1272.00	174	1.81
2533	1344.00	165	1.77
2534	1425.00	174	1.81
2535	1524.00	177	1.80
2536	1575.00	180	1.79
2537	1614.00	180	1.76
2538	1674.00	186	1.74
2539	1746.00	192	1.70
2540	1848.00	192	1.76
2541	1929.00	192	1.84
2542	2061.00	198	1.85
2543	2169.00	192	1.83
2544	2244.00	189	1.84
2545	2391.00	195	1.89
2546	2475.00	195	1.98
2547	2547.00	186	1.93
2548	2631.00	189	1.90
2549	2643.00	183	1.86
2550	2682.00	180	1.84
2551	2739.00	183	1.82
2552	2784.00	183	1.74
2553	2883.00	192	1.78
2554	2940.00	192	1.73
2555	3015.00	192	1.73
2556	3078.00	186	1.76
2557	3123.00	174	1.83
2558	3243.00	180	1.90
2559	3381.00	183	1.85
2560	3465.00	183	1.88
2561	3348.00	186	1.89
2562	3177.00	180	1.78
2563	3069.00	177	1.67
2564	2985.00	180	1.66
2565	2892.00	171	1.58
2566	2817.00	177	1.55
2567	2724.00	159	1.54
2568	2712.00	168	1.54
2569	2796.00	168	1.47
2570	2766.00	168	1.53
2571	2754.00	171	1.59
2572	2751.00	174	1.65
2573	2901.00	192	1.60
2574	2871.00	180	1.67
2575	2901.00	186	1.72
2576	2907.00	189	1.69
2577	2925.00	204	1.71
2578	2967.00	204	1.71
2579	3003.00	201	1.72
2580	3186.00	213	1.74
2581	3252.00	210	1.72
2582	3291.00	210	1.79
2583	3462.00	210	1.76
2584	3513.00	213	1.81
2585	3594.00	216	1.76
2586	3633.00	207	1.76
2587	3684.00	210	1.81
2588	3852.00	207	1.74
2589	3918.00	210	1.77
2590	3984.00	213	1.75
2591	4068.00	213	1.68
2592	4140.00	213	1.64
2593	4341.00	219	1.69
2594	4422.00	225	1.71
2595	4509.00	231	1.80
2596	4614.00	231	1.75
2597	4839.00	249	1.84
2598	4800.00	234	1.88
2599	4758.00	231	1.89
2600	4719.00	228	1.81
2601	4677.00	222	1.77
2602	4752.00	222	1.80
2603	4575.00	219	1.80
2604	4599.00	216	1.79
2605	4641.00	213	1.78
2606	4581.00	204	1.72
2607	4503.00	198	1.78
2608	4545.00	201	1.80
2609	4482.00	195	1.83
2610	4263.00	192	1.82
2611	4059.00	189	1.85
2612	3999.00	186	1.79
2613	3804.00	189	1.83
2614	3591.00	177	1.91
2615	3393.00	180	1.91
2616	3315.00	180	1.84
2617	3111.00	174	1.91
2618	3006.00	177	1.94
2619	2805.00	159	1.80
2620	2778.00	165	1.64
2621	2778.00	168	1.57
2622	2742.00	168	1.60
2623	2754.00	171	1.58
2624	2766.00	177	1.55
2625	2766.00	180	1.41
2626	2490.00	174	1.49
2627	2211.00	171	1.58
2628	2079.00	171	1.58
2629	1869.00	159	1.65
2630	1686.00	153	1.68
2631	1557.00	156	1.73
2632	1575.00	144	1.62
2633	1548.00	132	1.66
2634	1497.00	138	1.70
2635	1428.00	132	1.71
2636	1503.00	135	1.62
2637	1503.00	144	1.55
2638	1485.00	138	1.47
2639	1521.00	156	1.41
2640	1530.00	159	1.44
2641	1554.00	168	1.45
2642	1584.00	171	1.40
2643	1644.00	180	1.38
2644	1650.00	180	1.44
2645	1740.00	183	1.50
2646	1755.00	180	1.59
2647	1800.00	195	1.59
2648	1818.00	186	1.66
2649	1857.00	186	1.76
2650	1986.00	180	1.79
2651	2043.00	189	1.84
2652	2115.00	192	1.82
2653	2169.00	189	1.84
2654	2211.00	189	1.82
2655	2355.00	198	1.85
2656	2379.00	189	1.87
2657	2301.00	183	1.99
2658	2256.00	189	1.96
2659	2298.00	180	2.04
2660	2334.00	177	2.11
2661	2274.00	168	2.18
2662	2322.00	171	2.16
2663	2193.00	165	2.17
2664	2247.00	174	2.18
2665	2223.00	168	2.25
2666	2175.00	171	2.26
2667	2235.00	171	2.34
2668	2253.00	171	2.28
2669	2229.00	174	2.32
2670	2241.00	174	2.35
2671	2259.00	174	2.40
2672	2367.00	177	2.38
2673	2466.00	171	2.35
2674	2586.00	180	2.32
2675	2697.00	177	2.35
2676	2886.00	189	2.31
2677	2973.00	189	2.36
2678	3072.00	189	2.33
2679	3192.00	186	2.30
2680	3318.00	186	2.22
2681	3510.00	198	2.20
2682	3654.00	201	2.13
2683	3792.00	195	2.13
2684	3942.00	201	2.21
2685	4089.00	198	2.16
2686	4239.00	201	2.16
2687	4392.00	201	2.17
2688	4545.00	201	2.15
2689	4752.00	207	2.16
2690	4620.00	201	2.17
2691	4494.00	201	2.17
2692	4362.00	195	2.12
2693	4218.00	192	2.19
2694	4092.00	192	2.20
2695	4002.00	186	2.33
2696	3867.00	180	2.32
2697	3891.00	177	2.30
2698	3753.00	174	2.24
2699	3609.00	165	2.34
2700	3585.00	171	2.33
2701	3486.00	162	2.37
2702	3219.00	153	2.43
2703	2958.00	150	2.36
2704	2754.00	144	2.38
2705	2520.00	135	2.48
2706	2310.00	126	2.56
2707	2169.00	120	2.59
2708	2010.00	120	2.65
2709	1914.00	120	2.66
2710	1785.00	117	2.70
2711	1653.00	117	2.71
2712	1710.00	117	2.71
2713	1542.00	108	2.59
2714	1398.00	102	2.48
2715	1344.00	93	2.42
2716	1290.00	87	2.17
2717	1284.00	96	2.13
2718	1353.00	93	2.17
2719	1326.00	96	2.01
2720	1296.00	99	1.95
2721	1275.00	105	1.97
2722	1365.00	105	1.91
2723	1374.00	126	1.91
2724	1386.00	129	1.84
2725	1410.00	132	1.94
2726	1437.00	138	1.94
2727	1470.00	153	1.95
2728	1527.00	156	1.96
2729	1581.00	165	2.00
2730	1650.00	171	1.97
2731	1818.00	174	1.91
2732	1974.00	180	1.92
2733	1908.00	180	2.00
2734	1935.00	174	2.03
2735	2007.00	177	1.96
2736	2142.00	192	1.97
2737	2184.00	180	2.15
2738	2241.00	186	2.19
2739	2376.00	180	2.21
2740	2448.00	177	2.19
2741	2532.00	177	2.20
2742	2715.00	183	2.13
2743	2811.00	186	2.13
2744	2913.00	192	2.09
2745	3012.00	192	2.10
2746	3105.00	186	2.13
2747	3204.00	186	2.16
2748	3393.00	189	2.23
2749	3495.00	189	2.24
2750	3594.00	186	2.20
2751	3693.00	186	2.21
2752	3795.00	189	2.26
2753	3882.00	183	2.32
2754	3987.00	192	2.43
2755	4083.00	189	2.47
2756	4185.00	192	2.46
2757	4359.00	186	2.51
2758	4455.00	186	2.55
2759	4638.00	189	2.61
2760	4731.00	183	2.59
2761	4911.00	186	2.73
2762	5100.00	189	2.66
2763	5286.00	195	2.66
2764	5475.00	192	2.66
2765	5664.00	192	2.71
2766	5862.00	198	2.78
2767	6063.00	201	2.86
2768	6129.00	201	2.83
2769	6198.00	201	2.76
2770	6267.00	201	2.74
2771	6339.00	198	2.73
2772	6411.00	201	2.83
2773	6486.00	201	2.70
2774	6561.00	201	2.68
2775	6639.00	201	2.70
2776	6720.00	204	2.71
2777	6798.00	201	2.77
2778	6879.00	201	2.77
2779	6720.00	195	2.82
2780	6579.00	195	2.89
2781	6438.00	189	2.92
2782	6303.00	189	2.98
2783	6171.00	189	3.01
2784	6009.00	186	3.10
2785	5856.00	183	3.17
2786	5706.00	177	3.19
2787	5700.00	180	3.21
2788	5553.00	177	3.16
2789	5568.00	177	3.10
2790	5433.00	180	3.10
2791	5424.00	174	3.05
2792	5268.00	174	3.12
2793	5256.00	168	3.18
2794	5247.00	171	3.26
2795	5229.00	162	3.37
2796	5397.00	171	3.45
2797	5394.00	174	3.49
2798	5397.00	174	3.50
2799	5394.00	171	3.57
2800	5328.00	165	3.44
2801	5265.00	162	3.46
2802	5202.00	156	3.44
2803	5151.00	150	3.48
2804	5088.00	147	3.44
2805	5178.00	141	3.35
2806	5127.00	141	3.35
2807	5067.00	138	3.25
2808	5172.00	138	3.21
2809	5151.00	135	3.01
2810	5103.00	135	2.99
2811	5055.00	135	2.95
2812	5163.00	138	2.88
2813	5118.00	135	2.78
2814	5061.00	132	2.70
2815	5013.00	132	2.67
2816	4974.00	135	2.67
2817	4926.00	129	2.69
2818	4902.00	129	2.68
2819	4851.00	123	2.74
2820	4803.00	120	2.79
2821	4752.00	120	2.83
2822	4854.00	123	2.82
2823	4740.00	117	2.88
2824	4629.00	114	2.93
2825	4545.00	114	2.97
2826	4443.00	105	2.79
2827	4341.00	102	2.76
2828	4383.00	102	2.71
2829	4281.00	99	2.66
2830	4302.00	96	2.59
2831	4188.00	96	2.58
2832	4128.00	93	2.62
2833	4011.00	87	2.57
2834	3900.00	84	2.58
2835	3786.00	75	2.61
2836	3813.00	75	2.55
2837	3849.00	78	2.56
2838	3936.00	87	2.58
2839	3975.00	90	2.56
2840	4014.00	87	2.65
2841	4086.00	96	2.67
2842	4119.00	90	2.63
2843	4131.00	93	2.66
2844	4161.00	99	2.62
2845	4230.00	102	2.57
2846	4299.00	105	2.53
2847	4344.00	99	2.47
2848	4359.00	96	2.52
2849	4374.00	96	2.51
2850	4398.00	90	2.55
2851	4425.00	90	2.57
2852	4470.00	93	2.51
2853	4515.00	102	2.51
2854	4584.00	102	2.61
2855	4581.00	87	2.63
2856	4617.00	90	2.64
2857	4713.00	105	2.70
2858	4782.00	99	2.68
2859	4824.00	87	2.67
2860	4845.00	93	2.77
2861	4905.00	105	2.74
2862	4932.00	105	2.74
2863	4935.00	99	2.79
2864	4950.00	90	2.82
2865	4974.00	93	2.86
2866	5031.00	96	2.87
2867	5085.00	93	2.81
2868	5163.00	99	2.84
2869	5172.00	90	2.89
2870	5208.00	84	2.82
2871	5244.00	87	2.90
2872	5271.00	78	2.89
2873	5313.00	84	2.83
2874	5361.00	78	2.86
2875	5406.00	84	2.85
2876	5454.00	84	2.82
2877	5496.00	81	2.87
2878	5565.00	84	2.87
2879	5610.00	78	2.90
2880	5676.00	81	2.85
2881	5712.00	78	2.92
2882	5742.00	75	3.00
2883	5775.00	72	3.02
2884	5811.00	72	3.07
2885	5889.00	81	3.04
2886	5925.00	75	2.93
2887	5967.00	78	3.08
2888	6003.00	72	3.15
2889	6048.00	72	3.15
2890	6105.00	72	3.10
2891	6123.00	69	3.14
2892	6177.00	69	3.12
2893	6225.00	75	3.12
2894	6291.00	81	3.07
2895	6327.00	72	2.93
2896	6378.00	72	2.96
2897	6438.00	81	2.90
2898	6513.00	78	2.94
2899	6582.00	84	2.93
2900	6621.00	87	2.91
2901	6660.00	84	2.90
2902	6699.00	81	2.85
2903	6735.00	75	2.79
2904	6783.00	78	2.77
2905	6834.00	81	2.75
2906	6879.00	75	2.74
2907	6933.00	81	2.59
2908	6978.00	81	2.53
2909	7020.00	78	2.48
2910	7062.00	75	2.49
2911	7119.00	81	2.47
2912	7161.00	78	2.22
2913	7209.00	81	2.25
2914	7269.00	87	2.23
2915	7344.00	90	2.20
2916	7419.00	96	2.23
2917	7491.00	93	2.16
2918	7563.00	93	2.15
2919	7650.00	99	2.15
2920	7737.00	96	2.01
2921	7827.00	105	1.94
2922	7923.00	105	1.92
2923	8034.00	114	1.82
2924	8130.00	108	1.91
2925	8241.00	114	1.93
2926	8358.00	123	2.08
2927	8466.00	117	2.05
2928	8580.00	120	2.10
2929	8712.00	132	2.17
2930	8835.00	135	2.24
2931	8973.00	144	2.17
2932	9105.00	141	2.24
2933	9240.00	147	2.14
2934	9393.00	156	2.17
2935	9540.00	159	1.99
2936	9696.00	162	1.91
2937	9852.00	168	1.93
2938	10011.00	168	1.89
2939	10179.00	171	1.93
2940	10353.00	174	2.01
2941	10515.00	174	1.91
2942	10695.00	180	2.01
2943	10863.00	174	1.99
2944	11046.00	183	2.15
2945	11229.00	183	2.20
2946	11418.00	192	2.19
2947	11613.00	195	2.16
2948	11808.00	198	2.06
2949	12009.00	201	1.83
2950	12213.00	207	1.87
2951	12426.00	213	1.87
2952	12645.00	219	1.90
2953	12747.00	225	1.93
2954	12858.00	231	1.89
2955	12972.00	234	1.91
2956	13089.00	237	1.97
2957	13179.00	240	2.03
2958	13272.00	240	2.04
2959	13362.00	237	2.11
2960	13311.00	237	2.07
2961	13263.00	237	2.11
2962	13224.00	240	2.14
2963	13197.00	243	2.25
2964	13179.00	243	2.24
2965	13260.00	249	2.30
2966	13371.00	249	2.29
2967	13374.00	249	2.39
2968	12576.00	243	2.46
2969	11760.00	243	2.58
2970	10938.00	234	2.56
2971	10206.00	228	2.63
2972	9507.00	222	2.56
2973	8796.00	228	2.63
2974	7971.00	219	2.76
2975	8055.00	210	2.83
2976	7254.00	207	2.89
2977	6489.00	192	2.80
2978	5799.00	192	2.87
2979	5109.00	183	2.88
2980	4362.00	159	2.93
2981	3906.00	162	2.80
2982	3426.00	156	2.80
2983	3018.00	159	2.87
2984	2739.00	153	2.87
2985	2436.00	147	3.01
2986	2184.00	147	2.99
2987	2157.00	147	2.99
2988	2151.00	147	2.96
2989	2151.00	156	2.94
2990	2169.00	156	3.04
2991	2181.00	159	3.05
2992	2208.00	168	3.07
2993	2229.00	171	3.10
2994	2220.00	168	3.06
2995	2253.00	174	2.94
2996	2391.00	180	2.92
2997	2370.00	174	2.67
2998	2352.00	171	2.57
2999	2442.00	168	2.47
3000	2451.00	168	2.49
3001	2559.00	174	2.36
3002	2547.00	177	2.37
3003	2535.00	168	2.30
3004	2691.00	189	2.35
3005	2592.00	177	2.36
3006	2619.00	174	2.40
3007	2463.00	174	2.47
3008	2307.00	165	2.49
3009	2133.00	156	2.62
3010	1977.00	162	2.54
3011	1917.00	147	2.58
3012	1641.00	129	2.54
3013	1485.00	132	2.55
3014	1323.00	129	2.45
3015	1362.00	135	2.22
3016	1389.00	138	2.09
3017	1383.00	144	2.06
3018	1272.00	141	1.81
3019	1167.00	141	1.67
3020	1053.00	135	1.61
3021	948.00	141	1.56
3022	924.00	153	1.56
3023	957.00	153	1.52
3024	1023.00	150	1.53
3025	1038.00	162	1.52
3026	1017.00	159	1.48
3027	1020.00	153	1.48
3028	1083.00	162	1.56
3029	1047.00	153	1.58
3030	1029.00	153	1.49
3031	1023.00	165	1.52
3032	1140.00	177	1.41
3033	1236.00	183	1.34
3034	1239.00	174	1.34
3035	1278.00	171	1.32
3036	1326.00	174	1.33
3037	1389.00	168	1.34
3038	1398.00	171	1.36
3039	1407.00	171	1.43
3040	1425.00	177	1.49
3041	1470.00	177	1.58
3042	1392.00	177	1.65
3043	1509.00	183	1.69
3044	1524.00	186	1.67
3045	1590.00	180	1.61
3046	1605.00	180	1.63
3047	1647.00	174	1.61
3048	1650.00	171	1.56
3049	1689.00	168	1.64
3050	1791.00	186	1.63
3051	1890.00	192	1.56
3052	1989.00	192	1.57
3053	2136.00	201	1.50
3054	2265.00	207	1.57
3055	2394.00	207	1.64
3056	2322.00	204	1.69
3057	2256.00	192	1.71
3058	2241.00	189	1.76
3059	2181.00	180	1.79
3060	2166.00	183	1.76
3061	2148.00	186	1.69
3062	2088.00	183	1.66
3063	2160.00	180	1.61
3064	2136.00	180	1.59
3065	2142.00	177	1.63
3066	2151.00	183	1.70
3067	2154.00	183	1.68
3068	2178.00	183	1.76
3069	2187.00	186	1.75
3070	2301.00	201	1.79
3071	2379.00	195	1.86
3072	2490.00	204	2.00
3073	2601.00	207	1.99
3074	2685.00	207	2.03
3075	2904.00	225	2.04
3076	3039.00	225	2.04
3077	3192.00	237	1.98
3078	3354.00	243	1.95
3079	3507.00	246	1.90
3080	3747.00	255	1.85
3081	3924.00	261	1.83
3082	4185.00	267	1.80
3083	4452.00	270	1.76
3084	4656.00	270	1.73
3085	4770.00	291	1.91
3086	4878.00	288	2.00
3087	4983.00	285	2.09
3088	5100.00	288	2.11
3089	5226.00	294	2.15
3090	5376.00	315	2.29
3091	5505.00	309	2.24
3092	5637.00	309	2.28
3093	5949.00	321	2.13
3094	6150.00	318	2.15
3095	6273.00	330	2.10
3096	6393.00	327	2.05
3097	6453.00	318	2.04
3098	6528.00	321	1.96
3099	6582.00	309	1.94
3100	6702.00	315	1.96
3101	6834.00	303	1.86
3102	6993.00	303	1.88
3103	7167.00	309	1.84
3104	7449.00	318	1.83
3105	7542.00	315	1.78
3106	7821.00	324	1.78
3107	8019.00	324	1.89
3108	8244.00	324	1.89
3109	8454.00	333	1.87
3110	8676.00	339	1.77
3111	9003.00	351	1.71
3112	9240.00	354	1.67
3113	9492.00	366	1.64
3114	9759.00	375	1.61
3115	10032.00	381	1.49
3116	10416.00	387	1.38
3117	10689.00	390	1.32
3118	11067.00	399	1.07
3119	11367.00	408	1.06
3120	11568.00	402	1.06
3121	11871.00	408	1.03
3122	12288.00	420	1.06
3123	12684.00	420	1.09
3124	12990.00	420	1.09
3125	13302.00	426	1.17
3126	13632.00	432	1.09
3127	13974.00	438	1.10
3128	14310.00	435	0.99
3129	14652.00	438	0.99
3130	14994.00	438	0.94
3131	15330.00	435	0.89
3132	15753.00	438	0.94
3133	16080.00	435	0.92
3134	16428.00	438	0.91
3135	16773.00	438	0.95
3136	17124.00	435	0.89
3137	17472.00	435	0.88
3138	17907.00	444	0.92
3139	18252.00	438	0.93
3140	18579.00	435	0.95
3141	19017.00	447	0.95
3142	19341.00	435	0.98
3143	19785.00	450	0.99
3144	20211.00	444	0.97
3145	20562.00	447	0.98
3146	21009.00	453	0.99
3147	21459.00	456	0.94
3148	21897.00	450	0.99
3149	22350.00	459	1.00
3150	22794.00	453	0.90
3151	23250.00	462	0.77
3152	23706.00	462	0.88
3153	24171.00	468	0.88
3154	24639.00	468	0.84
3155	25113.00	474	0.88
